smdg_path,txt_path,smdg_short,txt_short,smdg_label,txt_label,forward_pair_id,reverse_pair_id,smdg_sentence_count,txt_sentence_count,matrix_score_count,f_max,r_max,max_min,max_delta_abs,f_p95,r_p95,p95_min,p95_delta_abs,f_smdg_to_txt,r_smdg_to_txt,smdg_to_txt_min,smdg_to_txt_delta_abs,f_txt_to_smdg,r_txt_to_smdg,txt_to_smdg_min,txt_to_smdg_delta_abs,local_spike_survival,broad_affinity_survival,smdg_to_txt_survival,txt_to_smdg_survival,direction_balance,overall_survival,overall_rank,signal_label,reading_reason
05-SMDG-rig-pa-khu-byug-grel.txt,LL08_thig-le-drug-pa-NGB-vol33_256-280.txt,05-SMDG-rig-pa-khu-byug-grel,LL08_thig-le-drug-pa-NGB-vol33_256-280,SMDG 05 | rig pa khu byug grel,Txt-18 LL08 | thig le drug pa NGB vol33 256 280,A005__B017,A017__B005,1241,65,80665,0.740615,0.730835,0.730835,0.00978,0.418415,0.418736,0.418415,0.000321,0.457278,0.46043,0.457278,0.003152,0.539947,0.539384,0.539384,0.000563,0.892045,0.349432,0.295455,0.90625,0.389205,0.556534,124,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
01-SMDG-gser-lung-non-che.txt,LL04_byang-chub-sems-tig.-Liljenberg-p273.txt,01-SMDG-gser-lung-non-che,LL04_byang-chub-sems-tig.-Liljenberg-p273,SMDG 01 | gser lung non che,Txt-18 LL04 | byang chub sems tig. Liljenberg p273,A001__B013,A013__B001,1076,19,20444,0.662327,0.654738,0.654738,0.007589,0.429414,0.437874,0.429414,0.008459,0.423762,0.429699,0.423762,0.005937,0.54343,0.548706,0.54343,0.005276,0.409091,0.704545,0.065341,0.926136,0.139205,0.555824,125,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
08-SMDG-cog-bzhag-grel.txt,LL05_GN11-spyi-bcings-_Liljenberg-p268.txt,08-SMDG-cog-bzhag-grel,LL05_GN11-spyi-bcings-_Liljenberg-p268,SMDG 08 | cog bzhag grel,Txt-18 LL05 | GN11 spyi bcings Liljenberg p268,A008__B014,A014__B008,314,122,38308,0.642313,0.664375,0.642313,0.022062,0.430833,0.427169,0.427169,0.003664,0.494738,0.49233,0.49233,0.002408,0.507669,0.501816,0.501816,0.005853,0.394886,0.556818,0.627841,0.576705,0.948864,0.555256,126,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491.txt,11-SMDG-sems-lung-rgyun-thag-_grel,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491,SMDG 11 | sems lung rgyun thag grel,Txt-18 LL01 | L14 rtse mo byung rgyal vol8 p480 491,A013__B010,A010__B013,122,268,32696,0.678879,0.68946,0.678879,0.010581,0.41874,0.423968,0.41874,0.005228,0.513168,0.520211,0.513168,0.007043,0.470338,0.471556,0.470338,0.001218,0.684659,0.457386,0.835227,0.332386,0.497159,0.554687,127,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
13-ngang-thag_sems-smad-sde-dgu-TTN-v3.txt,LL07_L10_srog-gi-_khor-lo_v8.p491-494.txt,13-ngang-thag_sems-smad-sde-dgu-TTN-v3,LL07_L10_srog-gi-_khor-lo_v8.p491-494,SMDG | 13 ngang thag sems smad sde dgu TTN v3,Txt-18 LL07 | L10 srog gi khor lo v8.p491 494,A015__B016,A016__B015,544,71,38624,0.676235,0.675926,0.675926,0.000309,0.419991,0.42916,0.419991,0.009169,0.44863,0.46163,0.44863,0.012999,0.545297,0.548496,0.545297,0.003199,0.5625,0.491477,0.244318,0.9375,0.306818,0.551846,128,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
10-SMDG-sems-lung-rgyun-thag.txt,LL04_byang-chub-sems-tig.-Liljenberg-p273.txt,10-SMDG-sems-lung-rgyun-thag,LL04_byang-chub-sems-tig.-Liljenberg-p273,SMDG 10 | sems lung rgyun thag,Txt-18 LL04 | byang chub sems tig. Liljenberg p273,A012__B013,A013__B012,38,19,722,0.596763,0.648444,0.596763,0.051681,0.452186,0.453891,0.452186,0.001705,0.454214,0.453922,0.453922,0.000292,0.49535,0.495792,0.49535,0.000442,0.144886,0.960227,0.232955,0.539773,0.693182,0.550994,129,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
14-SMDG-thig-le-dbyings-kyi-ti-ka-v2.txt,LL07_L10_srog-gi-_khor-lo_v8.p491-494.txt,14-SMDG-thig-le-dbyings-kyi-ti-ka-v2,LL07_L10_srog-gi-_khor-lo_v8.p491-494,SMDG 14 | thig le dbyings kyi ti ka v2,Txt-18 LL07 | L10 srog gi khor lo v8.p491 494,A016__B016,A016__B016,503,71,35713,0.744901,0.727573,0.727573,0.017328,0.416776,0.422847,0.416776,0.006071,0.446598,0.45644,0.446598,0.009843,0.53379,0.534275,0.53379,0.000484,0.889205,0.397727,0.224432,0.872159,0.352273,0.546733,130,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
10-SMDG-sems-lung-rgyun-thag.txt,0-Older-versions/L1-rig-pa_i-khu-byug_p302-324.txt,10-SMDG-sems-lung-rgyun-thag,L1-rig-pa_i-khu-byug_p302-324,SMDG 10 | sems lung rgyun thag,Txt-18 older witness | L1 | rig pa i khu byug p302 324,A012__B001,A001__B012,38,516,19608,0.626293,0.711794,0.626293,0.085501,0.425956,0.428592,0.425956,0.002636,0.546703,0.55593,0.546703,0.009227,0.44425,0.447808,0.44425,0.003558,0.278409,0.605114,1.0,0.170455,0.170455,0.546165,131,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,L2-rtsal-chen_p436-447་,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 older witness | L2 | rtsal chen p436 447,A009__B002,A002__B009,42,242,10164,0.648521,0.663093,0.648521,0.014573,0.431975,0.434073,0.431975,0.002098,0.493165,0.509462,0.493165,0.016297,0.450145,0.44887,0.44887,0.001274,0.448864,0.75,0.678977,0.181818,0.502841,0.545028,132,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod.txt,LL04_byang-chub-sems-tig.-Liljenberg-p273.txt,03-SMDG-sems-phran-rig-pa-khu-byug-sa-gcod,LL04_byang-chub-sems-tig.-Liljenberg-p273,SMDG 03 | sems phran rig pa khu byug sa gcod,Txt-18 LL04 | byang chub sems tig. Liljenberg p273,A003__B013,A013__B003,47,19,893,0.640878,0.640237,0.640237,0.000641,0.446907,0.453091,0.446907,0.006184,0.453632,0.45661,0.453632,0.002978,0.475957,0.48113,0.475957,0.005172,0.329545,0.948864,0.255682,0.392045,0.863637,0.543466,133,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
10-SMDG-sems-lung-rgyun-thag.txt,L1-rig-pa_i-khu-byug_V9-p302-324.txt,10-SMDG-sems-lung-rgyun-thag,L1-rig-pa_i-khu-byug_V9-p302-324,SMDG 10 | sems lung rgyun thag,Txt-18 L1 | rig pa i khu byug V9 p302 324,A012__B003,A003__B012,38,516,19608,0.626293,0.711794,0.626293,0.085501,0.425956,0.428592,0.425956,0.002636,0.546703,0.55593,0.546703,0.009227,0.44425,0.447808,0.44425,0.003558,0.275568,0.602273,0.997159,0.167614,0.170455,0.543324,134,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
08-SMDG-cog-bzhag-grel.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,08-SMDG-cog-bzhag-grel,L2-rtsal-chen_p436-447་,SMDG 08 | cog bzhag grel,Txt-18 older witness | L2 | rtsal chen p436 447,A008__B002,A002__B008,314,242,75988,0.665811,0.675167,0.665811,0.009356,0.418935,0.419585,0.418935,0.00065,0.498519,0.499781,0.498519,0.001262,0.507931,0.505617,0.505617,0.002314,0.551136,0.377841,0.693182,0.616477,0.923295,0.54233,135,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,L2-rtsal-chen_V8-p436-447་.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,L2-rtsal-chen_V8-p436-447་,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 L2 | rtsal chen V8 p436 447,A009__B004,A004__B009,42,242,10164,0.648521,0.663093,0.648521,0.014573,0.431975,0.434073,0.431975,0.002098,0.493165,0.509462,0.493165,0.016297,0.450145,0.44887,0.44887,0.001274,0.446023,0.747159,0.676136,0.178977,0.502841,0.542187,136,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
02-SMDG-gser-lung-non-chung.txt,0-Older-versions/L1-rig-pa_i-khu-byug_p302-324.txt,02-SMDG-gser-lung-non-chung,L1-rig-pa_i-khu-byug_p302-324,SMDG 02 | gser lung non chung,Txt-18 older witness | L1 | rig pa i khu byug p302 324,A002__B001,A001__B002,148,516,76368,0.674512,0.676817,0.674512,0.002306,0.416747,0.422449,0.416747,0.005703,0.523982,0.528103,0.523982,0.004121,0.475375,0.479039,0.475375,0.003663,0.576705,0.394886,0.877841,0.389205,0.511364,0.541477,137,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
08-SMDG-cog-bzhag-grel.txt,L2-rtsal-chen_V8-p436-447་.txt,08-SMDG-cog-bzhag-grel,L2-rtsal-chen_V8-p436-447་,SMDG 08 | cog bzhag grel,Txt-18 L2 | rtsal chen V8 p436 447,A008__B004,A004__B008,314,242,75988,0.665811,0.675167,0.665811,0.009356,0.418935,0.419585,0.418935,0.00065,0.498519,0.499781,0.498519,0.001262,0.507931,0.505617,0.505617,0.002314,0.548295,0.375,0.690341,0.613636,0.923295,0.539489,138,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
02-SMDG-gser-lung-non-chung.txt,L1-rig-pa_i-khu-byug_V9-p302-324.txt,02-SMDG-gser-lung-non-chung,L1-rig-pa_i-khu-byug_V9-p302-324,SMDG 02 | gser lung non chung,Txt-18 L1 | rig pa i khu byug V9 p302 324,A002__B003,A003__B002,148,516,76368,0.674512,0.676817,0.674512,0.002306,0.416747,0.422449,0.416747,0.005703,0.523982,0.528103,0.523982,0.004121,0.475375,0.479039,0.475375,0.003663,0.573864,0.392045,0.875,0.386364,0.511364,0.538636,139,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
02-SMDG-gser-lung-non-chung.txt,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་.txt,02-SMDG-gser-lung-non-chung,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་,SMDG 02 | gser lung non chung,Txt-18 LL11 | kun dus NGB mtshams brag vol1 624 626,A002__B020,A020__B002,148,41,6068,0.605315,0.623882,0.605315,0.018567,0.437699,0.437548,0.437548,0.000151,0.463514,0.464374,0.463514,0.00086,0.497034,0.495628,0.495628,0.001406,0.198864,0.823864,0.338068,0.536932,0.801136,0.536932,140,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
10-SMDG-sems-lung-rgyun-thag.txt,LL08_thig-le-drug-pa-NGB-vol33_256-280.txt,10-SMDG-sems-lung-rgyun-thag,LL08_thig-le-drug-pa-NGB-vol33_256-280,SMDG 10 | sems lung rgyun thag,Txt-18 LL08 | thig le drug pa NGB vol33 256 280,A012__B017,A017__B012,38,65,2470,0.559203,0.564326,0.559203,0.005123,0.438992,0.443328,0.438992,0.004336,0.48646,0.49085,0.48646,0.004391,0.464509,0.46255,0.46255,0.00196,0.034091,0.889205,0.607955,0.272727,0.664772,0.536506,141,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
09b-SMDG-rgyun-thag-gzhung-145-147.txt,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64.txt,09b-SMDG-rgyun-thag-gzhung-145-147,LL12_rje-btsan-dam-pa_NGB-vol34-p63-64,SMDG 09b | rgyun thag gzhung 145 147,Txt-18 LL12 | rje btsan dam pa NGB vol34 p63 64,A010__B021,A021__B010,68,25,1700,0.662086,0.654619,0.654619,0.007467,0.442129,0.439339,0.439339,0.00279,0.464782,0.459217,0.459217,0.005565,0.481547,0.479772,0.479772,0.001775,0.40625,0.852273,0.289773,0.411932,0.877841,0.534659,142,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
05-SMDG-rig-pa-khu-byug-grel.txt,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473.txt,05-SMDG-rig-pa-khu-byug-grel,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473,SMDG 05 | rig pa khu byug grel,Txt-18 L5 | nam mkha che rgyas pa yi ge med pa V8 p.468 473,A005__B009,A009__B005,1241,127,157607,0.658994,0.683137,0.658994,0.024143,0.420162,0.418708,0.418708,0.001454,0.481194,0.481473,0.481194,0.000279,0.536493,0.530274,0.530274,0.006219,0.517045,0.346591,0.519886,0.821023,0.698863,0.534091,143,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
01-SMDG-gser-lung-non-che.txt,LL02_་nam-mkha_-rgyal-po_vol8-v475-480.txt,01-SMDG-gser-lung-non-che,LL02_་nam-mkha_-rgyal-po_vol8-v475-480,SMDG 01 | gser lung non che,Txt-18 LL02 | nam mkha rgyal po vol8 v475 480,A001__B011,A011__B001,1076,113,121588,0.666817,0.703004,0.666817,0.036186,0.415587,0.421494,0.415587,0.005906,0.458098,0.464712,0.458098,0.006614,0.546274,0.551323,0.546274,0.005049,0.582386,0.360795,0.332386,0.948864,0.383522,0.533949,144,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
11-SMDG-sems-lung-rgyun-thag-_grel.txt,LL05_GN11-spyi-bcings-_Liljenberg-p268.txt,11-SMDG-sems-lung-rgyun-thag-_grel,LL05_GN11-spyi-bcings-_Liljenberg-p268,SMDG 11 | sems lung rgyun thag grel,Txt-18 LL05 | GN11 spyi bcings Liljenberg p268,A013__B014,A014__B013,122,122,14884,0.654859,0.63704,0.63704,0.017819,0.435113,0.42779,0.42779,0.007323,0.502924,0.502738,0.502738,0.000187,0.487042,0.48138,0.48138,0.005662,0.301136,0.568182,0.721591,0.420455,0.698864,0.529546,145,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
01-SMDG-gser-lung-non-che.txt,L3-khyung-chen_V8-p448-468.txt,01-SMDG-gser-lung-non-che,L3-khyung-chen_V8-p448-468,SMDG 01 | gser lung non che,Txt-18 L3 | khyung chen V8 p448 468,A001__B005,A005__B001,1076,494,531544,0.712759,0.752429,0.712759,0.039669,0.404536,0.413562,0.404536,0.009026,0.492611,0.502372,0.492611,0.009761,0.527095,0.530964,0.527095,0.003869,0.855114,0.090909,0.670455,0.798295,0.87216,0.527273,146,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
08-SMDG-cog-bzhag-grel.txt,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491.txt,08-SMDG-cog-bzhag-grel,LL01_L14_rtse-mo-byung-rgyal_vol8-p480-491,SMDG 08 | cog bzhag grel,Txt-18 LL01 | L14 rtse mo byung rgyal vol8 p480 491,A008__B010,A010__B008,314,268,84152,0.818169,0.837624,0.818169,0.019456,0.404159,0.411541,0.404159,0.007382,0.50428,0.514666,0.50428,0.010386,0.50443,0.506093,0.50443,0.001663,0.997159,0.079545,0.784091,0.605114,0.821023,0.524716,147,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
01-SMDG-gser-lung-non-che.txt,L3-khyung-chen_p447-468.txt,01-SMDG-gser-lung-non-che,L3-khyung-chen_p447-468,SMDG 01 | gser lung non che,Txt-18 L3 | khyung chen p447 468,A001__B006,A006__B001,1076,494,531544,0.712759,0.752429,0.712759,0.039669,0.404536,0.413562,0.404536,0.009026,0.492611,0.502372,0.492611,0.009761,0.527095,0.530964,0.527095,0.003869,0.852273,0.088068,0.667614,0.795455,0.872159,0.524432,148,Local sentence spike,"A very high best sentence pair survives both directions; inspect for quotation, formula, or shared stock phrase."
09a-SMDG-rgyun-thag-sa-gcod.-144-145docx.txt,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473.txt,09a-SMDG-rgyun-thag-sa-gcod.-144-145docx,L5_nam-mkha_-che-rgyas-pa-yi-ge-med-pa_V8-p.468-473,SMDG 09a | rgyun thag sa gcod. 144 145docx,Txt-18 L5 | nam mkha che rgyas pa yi ge med pa V8 p.468 473,A009__B009,A009__B009,42,127,5334,0.67192,0.675386,0.67192,0.003466,0.432519,0.428094,0.428094,0.004425,0.498933,0.501266,0.498933,0.002333,0.463336,0.458508,0.458508,0.004829,0.556818,0.576705,0.704545,0.241477,0.536932,0.521875,149,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
04-SMDG-rig-pa-khu-byug-gzhung.txt,0-Older-versions/L1-rig-pa_i-khu-byug_p302-324.txt,04-SMDG-rig-pa-khu-byug-gzhung,L1-rig-pa_i-khu-byug_p302-324,SMDG 04 | rig pa khu byug gzhung,Txt-18 older witness | L1 | rig pa i khu byug p302 324,A004__B001,A001__B004,221,516,114036,0.692702,0.758805,0.692702,0.066102,0.412461,0.412561,0.412461,0.0001,0.532285,0.532481,0.532285,0.000196,0.482055,0.481568,0.481568,0.000487,0.803977,0.190341,0.90625,0.426136,0.519886,0.520312,150,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
01-SMDG-gser-lung-non-che.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,01-SMDG-gser-lung-non-che,L2-rtsal-chen_p436-447་,SMDG 01 | gser lung non che,Txt-18 older witness | L2 | rtsal chen p436 447,A001__B002,A002__B001,1076,242,260392,0.667908,0.678111,0.667908,0.010204,0.411553,0.418213,0.411553,0.00666,0.483185,0.487844,0.483185,0.004659,0.531467,0.533778,0.531467,0.002311,0.59375,0.207386,0.573864,0.857955,0.715909,0.519602,151,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
04-SMDG-rig-pa-khu-byug-gzhung.txt,L1-rig-pa_i-khu-byug_V9-p302-324.txt,04-SMDG-rig-pa-khu-byug-gzhung,L1-rig-pa_i-khu-byug_V9-p302-324,SMDG 04 | rig pa khu byug gzhung,Txt-18 L1 | rig pa i khu byug V9 p302 324,A004__B003,A003__B004,221,516,114036,0.692702,0.758805,0.692702,0.066102,0.412461,0.412561,0.412461,0.0001,0.532285,0.532481,0.532285,0.000196,0.482055,0.481568,0.481568,0.000487,0.801136,0.1875,0.903409,0.423295,0.519886,0.517471,152,SMDG covers Txt-18,Many SMDG sentences find strong Txt-18 matches in both runs; useful for testing whether SMDG draws on that text family.
01-SMDG-gser-lung-non-che.txt,L2-rtsal-chen_V8-p436-447་.txt,01-SMDG-gser-lung-non-che,L2-rtsal-chen_V8-p436-447་,SMDG 01 | gser lung non che,Txt-18 L2 | rtsal chen V8 p436 447,A001__B004,A004__B001,1076,242,260392,0.667908,0.678111,0.667908,0.010204,0.411553,0.418213,0.411553,0.00666,0.483185,0.487844,0.483185,0.004659,0.531467,0.533778,0.531467,0.002311,0.590909,0.204545,0.571023,0.855114,0.715909,0.516761,153,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
04-SMDG-rig-pa-khu-byug-gzhung.txt,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure.txt,04-SMDG-rig-pa-khu-byug-gzhung,LL06_L15_bde-ba-rab-_byams_vol8-p.473-475-not-sure,SMDG 04 | rig pa khu byug gzhung,Txt-18 LL06 | L15 bde ba rab byams vol8 p.473 475 not sure,A004__B015,A015__B004,221,49,10829,0.650413,0.657535,0.650413,0.007122,0.426867,0.431035,0.426867,0.004168,0.435784,0.446345,0.435784,0.010561,0.521314,0.521444,0.521314,0.00013,0.428977,0.647727,0.139205,0.747159,0.392046,0.512642,154,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
05-SMDG-rig-pa-khu-byug-grel.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,05-SMDG-rig-pa-khu-byug-grel,L2-rtsal-chen_p436-447་,SMDG 05 | rig pa khu byug grel,Txt-18 older witness | L2 | rtsal chen p436 447,A005__B002,A002__B005,1241,242,300322,0.667598,0.670466,0.667598,0.002868,0.41505,0.414497,0.414497,0.000553,0.487634,0.488716,0.487634,0.001082,0.530312,0.525433,0.525433,0.00488,0.508523,0.244318,0.613636,0.784091,0.829545,0.511221,155,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
02-SMDG-gser-lung-non-chung.txt,0-Older-versions/L2-rtsal-chen_p436-447་.txt,02-SMDG-gser-lung-non-chung,L2-rtsal-chen_p436-447་,SMDG 02 | gser lung non chung,Txt-18 older witness | L2 | rtsal chen p436 447,A002__B002,A002__B002,148,242,35816,0.63572,0.635473,0.635473,0.000247,0.425037,0.428377,0.425037,0.00334,0.493934,0.496561,0.493934,0.002627,0.474493,0.476149,0.474493,0.001656,0.292614,0.590909,0.661932,0.377841,0.715909,0.510653,156,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
13-ngang-thag_sems-smad-sde-dgu-TTN-v3.txt,LL09_spyi-gcod_vol8_p.498.txt,13-ngang-thag_sems-smad-sde-dgu-TTN-v3,LL09_spyi-gcod_vol8_p.498,SMDG | 13 ngang thag sems smad sde dgu TTN v3,Txt-18 LL09 | spyi gcod vol8 p.498,A015__B018,A018__B015,544,21,11424,0.672243,0.705078,0.672243,0.032835,0.420689,0.429357,0.420689,0.008668,0.422685,0.428439,0.422685,0.005754,0.535796,0.55238,0.535796,0.016585,0.630682,0.505682,0.0625,0.892045,0.170455,0.510227,157,Txt-18 covered by SMDG,Many Txt-18 sentences find strong SMDG matches in both runs; useful for testing whether a shorter source is represented inside SMDG.
10-SMDG-sems-lung-rgyun-thag.txt,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་.txt,10-SMDG-sems-lung-rgyun-thag,LL11_kun-_dus-NGB-mtshams-brag-vol1-624-626་,SMDG 10 | sems lung rgyun thag,Txt-18 LL11 | kun dus NGB mtshams brag vol1 624 626,A012__B020,A020__B012,38,41,1558,0.598928,0.633183,0.598928,0.034255,0.443707,0.442845,0.442845,0.000862,0.472545,0.47043,0.47043,0.002115,0.463561,0.466382,0.463561,0.002821,0.173295,0.889205,0.40625,0.284091,0.877841,0.509801,158,Broad bidirectional affinity,"The upper tail of the full matrix survives both model directions, suggesting repeated related passages rather than one isolated match."
11-SMDG-sems-lung-rgyun-thag-_grel.txt,LL07_L10_srog-gi-_khor-lo_v8.p491-494.txt,11-SMDG-sems-lung-rgyun-thag-_grel,LL07_L10_srog-gi-_khor-lo_v8.p491-494,SMDG 11 | sems lung rgyun thag grel,Txt-18 LL07 | L10 srog gi khor lo v8.p491 494,A013__B016,A016__B013,122,71,8662,0.627603,0.625173,0.625173,0.00243,0.43005,0.43539,0.43005,0.00534,0.467655,0.481434,0.467655,0.013779,0.487854,0.49028,0.487854,0.002426,0.227273,0.715909,0.400568,0.494318,0.90625,0.508381,159,Mixed signal,"Worth checking only after stronger survival candidates, or as a contrast case."
